binEndSec,binSec,matchNumber,passActive,second,shootActive,teamNumber
129,1,39,0.0,128,0.0,7042
130,1,39,0.0,129,0.0,7042
131,1,39,0.0,130,0.0,7042
132,1,39,0.0,131,0.0,7042
133,1,39,0.0,132,0.0,7042
134,1,39,0.0,133,0.0,7042
135,1,39,0.0,134,0.0,7042
136,1,39,0.0,135,0.72,7042
137,1,39,0.0,136,0.24,7042
138,1,39,0.0,137,0.0,7042
139,1,39,0.0,138,0.0,7042
140,1,39,0.0,139,0.0,7042
141,1,39,0.0,140,0.0,7042
142,1,39,0.0,141,0.0,7042
143,1,39,0.0,142,0.0,7042
144,1,39,0.0,143,0.0,7042
145,1,39,0.0,144,0.0,7042
146,1,39,0.0,145,0.0,7042
147,1,39,0.0,146,0.0,7042
148,1,39,0.0,147,0.0,7042
149,1,39,0.0,148,0.0,7042
150,1,39,0.0,149,0.0,7042
151,1,39,0.0,150,0.0,7042
152,1,39,0.0,151,0.0,7042
153,1,39,0.0,152,0.0,7042
154,1,39,0.0,153,0.0,7042
155,1,39,0.0,154,0.0,7042
156,1,39,0.0,155,0.0,7042
157,1,39,0.0,156,0.0,7042
158,1,39,0.0,157,0.0,7042
159,1,39,0.0,158,0.0,7042
160,1,39,0.0,159,0.0,7042
161,1,39,0.0,160,0.0,7042
162,1,39,0.0,161,0.0,7042
163,1,39,0.0,162,0.0,7042
1,1,40,0.0,0,0.0,9696
2,1,40,0.0,1,0.0,9696
3,1,40,0.0,2,0.0,9696
4,1,40,0.0,3,0.0,9696
5,1,40,0.0,4,0.0,9696
6,1,40,0.0,5,0.0,9696
7,1,40,0.0,6,0.0,9696
8,1,40,0.0,7,0.0,9696
9,1,40,0.0,8,0.0,9696
10,1,40,0.0,9,0.0,9696
11,1,40,0.0,10,0.0,9696
12,1,40,0.0,11,0.0,9696
13,1,40,0.0,12,0.0,9696
14,1,40,0.0,13,0.0,9696
15,1,40,0.0,14,0.0,9696
16,1,40,0.0,15,0.0,9696
17,1,40,0.0,16,0.0,9696
18,1,40,0.0,17,0.0,9696
19,1,40,0.0,18,0.0,9696
20,1,40,0.0,19,0.0,9696
21,1,40,0.0,20,0.0,9696
22,1,40,0.0,21,0.0,9696
23,1,40,0.0,22,0.0,9696
24,1,40,0.0,23,0.0,9696
25,1,40,0.0,24,0.0,9696
26,1,40,0.0,25,0.0,9696
27,1,40,0.0,26,0.0,9696
28,1,40,0.0,27,0.0,9696
29,1,40,0.0,28,0.0,9696
30,1,40,0.0,29,0.0,9696
31,1,40,0.0,30,0.0,9696
32,1,40,0.0,31,0.0,9696
33,1,40,0.0,32,0.0,9696
34,1,40,0.0,33,0.0,9696
35,1,40,0.0,34,0.0,9696
36,1,40,0.0,35,0.0,9696
37,1,40,0.0,36,0.0,9696
38,1,40,0.0,37,0.0,9696
39,1,40,0.0,38,0.0,9696
40,1,40,0.0,39,0.0,9696
41,1,40,0.0,40,0.0,9696
42,1,40,0.0,41,0.0,9696
43,1,40,0.0,42,0.0,9696
44,1,40,0.0,43,0.0,9696
45,1,40,0.0,44,0.0,9696
46,1,40,0.0,45,0.0,9696
47,1,40,0.0,46,0.0,9696
48,1,40,0.0,47,0.0,9696
49,1,40,0.0,48,0.0,9696
50,1,40,0.0,49,0.0,9696
51,1,40,0.0,50,0.0,9696
52,1,40,0.0,51,0.0,9696
53,1,40,0.0,52,0.0,9696
54,1,40,0.0,53,0.0,9696
55,1,40,0.0,54,0.0,9696
56,1,40,0.0,55,0.0,9696
57,1,40,0.0,56,0.0,9696
58,1,40,0.0,57,0.0,9696
59,1,40,0.0,58,0.0,9696
60,1,40,0.0,59,0.0,9696
61,1,40,0.0,60,0.0,9696
62,1,40,0.0,61,0.0,9696
63,1,40,0.0,62,0.0,9696
64,1,40,0.0,63,0.0,9696
65,1,40,0.0,64,0.0,9696
66,1,40,0.0,65,0.0,9696
67,1,40,0.0,66,0.0,9696
68,1,40,0.0,67,0.0,9696
69,1,40,0.0,68,0.0,9696
70,1,40,0.0,69,0.0,9696
71,1,40,0.0,70,0.0,9696
72,1,40,0.0,71,0.0,9696
73,1,40,0.0,72,0.0,9696
74,1,40,0.0,73,0.0,9696
75,1,40,0.0,74,0.0,9696
76,1,40,0.0,75,0.0,9696
77,1,40,0.0,76,0.0,9696
78,1,40,0.0,77,0.0,9696
79,1,40,0.0,78,0.0,9696
80,1,40,0.0,79,0.0,9696
81,1,40,0.0,80,0.0,9696
82,1,40,0.0,81,0.0,9696
83,1,40,0.0,82,0.0,9696
84,1,40,0.0,83,0.0,9696
85,1,40,0.0,84,0.0,9696
86,1,40,0.0,85,0.0,9696
87,1,40,0.0,86,0.0,9696
88,1,40,0.0,87,0.0,9696
89,1,40,0.0,88,0.0,9696
90,1,40,0.0,89,0.0,9696
91,1,40,0.0,90,0.0,9696
92,1,40,0.0,91,0.0,9696
93,1,40,0.0,92,0.0,9696
94,1,40,0.0,93,0.0,9696
95,1,40,0.0,94,0.0,9696
96,1,40,0.0,95,0.0,9696
97,1,40,0.0,96,0.0,9696
98,1,40,0.0,97,0.0,9696
99,1,40,0.0,98,0.0,9696
100,1,40,0.0,99,0.0,9696
101,1,40,0.0,100,0.0,9696
102,1,40,0.0,101,0.0,9696
103,1,40,0.0,102,0.0,9696
104,1,40,0.0,103,0.0,9696
105,1,40,0.0,104,0.0,9696
106,1,40,0.0,105,0.0,9696
107,1,40,0.0,106,0.0,9696
108,1,40,0.0,107,0.0,9696
109,1,40,0.0,108,0.0,9696
110,1,40,0.0,109,0.0,9696
111,1,40,0.0,110,0.0,9696
112,1,40,0.0,111,0.0,9696
113,1,40,0.0,112,0.0,9696
114,1,40,0.0,113,0.0,9696
115,1,40,0.0,114,0.0,9696
116,1,40,0.0,115,0.0,9696
117,1,40,0.0,116,0.0,9696
118,1,40,0.0,117,0.0,9696
119,1,40,0.0,118,0.0,9696
120,1,40,0.0,119,0.0,9696
121,1,40,0.0,120,0.0,9696
122,1,40,0.0,121,0.0,9696
123,1,40,0.0,122,0.0,9696
124,1,40,0.0,123,0.0,9696
125,1,40,0.0,124,0.0,9696
126,1,40,0.0,125,0.0,9696
127,1,40,0.0,126,0.0,9696
128,1,40,0.0,127,0.0,9696
129,1,40,0.0,128,0.0,9696
130,1,40,0.0,129,0.0,9696
131,1,40,0.0,130,0.0,9696
132,1,40,0.0,131,0.0,9696
133,1,40,0.0,132,0.0,9696
134,1,40,0.0,133,0.0,9696
135,1,40,0.0,134,0.0,9696
136,1,40,0.0,135,0.0,9696
137,1,40,0.0,136,0.0,9696
138,1,40,0.0,137,0.0,9696
139,1,40,0.0,138,0.0,9696
140,1,40,0.0,139,0.0,9696
141,1,40,0.0,140,0.0,9696
142,1,40,0.0,141,0.0,9696
143,1,40,0.0,142,0.0,9696
144,1,40,0.0,143,0.0,9696
145,1,40,0.0,144,0.0,9696
146,1,40,0.0,145,0.0,9696
147,1,40,0.0,146,0.0,9696
148,1,40,0.0,147,0.0,9696
149,1,40,0.0,148,0.0,9696
150,1,40,0.0,149,0.0,9696
151,1,40,0.0,150,0.0,9696
152,1,40,0.0,151,0.0,9696
153,1,40,0.0,152,0.0,9696
154,1,40,0.0,153,0.0,9696
155,1,40,0.0,154,0.0,9696
156,1,40,0.0,155,0.0,9696
157,1,40,0.0,156,0.0,9696
158,1,40,0.0,157,0.0,9696
159,1,40,0.0,158,0.0,9696
160,1,40,0.0,159,0.0,9696
161,1,40,0.0,160,0.0,9696
162,1,40,0.0,161,0.0,9696
163,1,40,0.0,162,0.0,9696
1,1,41,0.0,0,0.0,1159
2,1,41,0.0,1,0.0,1159
3,1,41,0.0,2,0.0,1159
4,1,41,0.0,3,0.0,1159
5,1,41,0.0,4,0.0,1159
6,1,41,0.0,5,0.0,1159
7,1,41,0.0,6,0.0,1159
8,1,41,0.0,7,0.0,1159
9,1,41,0.0,8,0.0,1159
10,1,41,0.0,9,0.0,1159
11,1,41,0.0,10,0.0,1159
12,1,41,0.0,11,0.0,1159
13,1,41,0.0,12,0.0,1159
14,1,41,0.0,13,0.0,1159
15,1,41,0.0,14,0.0,1159
16,1,41,0.0,15,0.0,1159
17,1,41,0.0,16,0.0,1159
18,1,41,0.0,17,0.0,1159
19,1,41,0.0,18,0.0,1159
20,1,41,0.0,19,0.0,1159
21,1,41,0.0,20,0.0,1159
22,1,41,0.0,21,0.0,1159
23,1,41,0.0,22,0.0,1159
24,1,41,0.0,23,0.0,1159
25,1,41,0.0,24,0.0,1159
26,1,41,0.0,25,0.0,1159
27,1,41,0.0,26,0.0,1159
28,1,41,0.0,27,0.0,1159
29,1,41,0.0,28,0.0,1159
30,1,41,0.0,29,0.0,1159
31,1,41,0.0,30,0.0,1159
32,1,41,0.0,31,0.0,1159
33,1,41,0.75,32,0.0,1159
34,1,41,0.26,33,0.0,1159
35,1,41,0.0,34,0.0,1159
36,1,41,0.0,35,0.0,1159
37,1,41,0.0,36,0.0,1159
38,1,41,0.0,37,0.0,1159
39,1,41,0.0,38,0.0,1159
40,1,41,0.0,39,0.0,1159
41,1,41,0.0,40,0.0,1159
42,1,41,0.0,41,0.0,1159
43,1,41,0.0,42,0.0,1159
44,1,41,0.0,43,0.0,1159
45,1,41,0.0,44,0.0,1159
46,1,41,0.0,45,0.0,1159
47,1,41,0.0,46,0.0,1159
48,1,41,0.0,47,0.0,1159
49,1,41,0.0,48,0.0,1159
50,1,41,0.0,49,0.0,1159
51,1,41,0.0,50,0.0,1159
52,1,41,0.0,51,0.0,1159
53,1,41,0.0,52,0.0,1159
54,1,41,0.0,53,0.0,1159
55,1,41,0.0,54,0.0,1159
56,1,41,0.0,55,0.0,1159
57,1,41,0.0,56,0.0,1159
58,1,41,0.0,57,0.0,1159
59,1,41,0.0,58,0.0,1159
60,1,41,0.0,59,0.0,1159
61,1,41,0.0,60,0.0,1159
62,1,41,0.0,61,0.0,1159
63,1,41,0.0,62,0.0,1159
64,1,41,0.0,63,0.0,1159
65,1,41,0.0,64,0.0,1159
66,1,41,0.0,65,0.0,1159
67,1,41,0.0,66,0.0,1159
68,1,41,0.0,67,0.0,1159
69,1,41,0.0,68,0.0,1159
70,1,41,0.0,69,0.0,1159
71,1,41,0.0,70,0.0,1159
72,1,41,0.0,71,0.0,1159
73,1,41,0.0,72,0.0,1159
74,1,41,0.0,73,0.0,1159
75,1,41,0.0,74,0.0,1159
76,1,41,0.0,75,0.0,1159
77,1,41,0.0,76,0.0,1159
78,1,41,0.0,77,0.0,1159
79,1,41,0.0,78,0.0,1159
80,1,41,0.0,79,0.0,1159
81,1,41,0.0,80,0.0,1159
82,1,41,0.0,81,0.0,1159
83,1,41,0.0,82,0.0,1159
84,1,41,0.0,83,0.0,1159
85,1,41,0.0,84,0.0,1159
86,1,41,0.0,85,0.0,1159
87,1,41,0.0,86,0.0,1159
88,1,41,0.0,87,0.0,1159
89,1,41,0.0,88,0.0,1159
90,1,41,0.0,89,0.0,1159
91,1,41,0.0,90,0.0,1159
92,1,41,0.0,91,0.0,1159
93,1,41,0.0,92,0.0,1159
94,1,41,0.0,93,0.0,1159
95,1,41,0.0,94,0.0,1159
96,1,41,0.0,95,0.0,1159
97,1,41,0.0,96,0.0,1159
98,1,41,0.0,97,0.0,1159
99,1,41,0.0,98,0.0,1159
100,1,41,0.0,99,0.0,1159
101,1,41,0.0,100,0.0,1159
102,1,41,0.0,101,0.0,1159
103,1,41,0.0,102,0.0,1159
104,1,41,0.0,103,0.0,1159
105,1,41,0.0,104,0.0,1159
106,1,41,0.0,105,0.0,1159
107,1,41,0.0,106,0.0,1159
108,1,41,0.0,107,0.0,1159
109,1,41,0.0,108,0.0,1159
110,1,41,0.0,109,0.0,1159
111,1,41,0.0,110,0.0,1159
112,1,41,0.0,111,0.0,1159
113,1,41,0.0,112,0.0,1159
114,1,41,0.0,113,0.0,1159
115,1,41,0.0,114,0.0,1159
116,1,41,0.0,115,0.0,1159
117,1,41,0.0,116,0.0,1159
118,1,41,0.0,117,0.0,1159
119,1,41,0.0,118,0.0,1159
120,1,41,0.0,119,0.0,1159
121,1,41,0.0,120,0.0,1159
122,1,41,0.0,121,0.0,1159
123,1,41,0.0,122,0.0,1159
124,1,41,0.0,123,0.0,1159
125,1,41,0.0,124,0.0,1159
126,1,41,0.0,125,0.0,1159
127,1,41,0.0,126,0.0,1159
128,1,41,0.0,127,0.0,1159
129,1,41,0.0,128,0.0,1159
130,1,41,0.0,129,0.0,1159
131,1,41,0.0,130,0.0,1159
132,1,41,0.0,131,0.0,1159
133,1,41,0.0,132,0.0,1159
134,1,41,0.0,133,0.0,1159
135,1,41,0.0,134,0.0,1159
136,1,41,0.0,135,0.0,1159
137,1,41,0.0,136,0.0,1159
138,1,41,0.0,137,0.0,1159
139,1,41,0.0,138,0.0,1159
140,1,41,0.0,139,0.0,1159
141,1,41,0.0,140,0.0,1159
142,1,41,0.0,141,0.0,1159
143,1,41,0.0,142,0.0,1159
144,1,41,0.0,143,0.0,1159
145,1,41,0.0,144,0.0,1159
146,1,41,0.0,145,0.0,1159
147,1,41,0.0,146,0.0,1159
148,1,41,0.0,147,0.0,1159
149,1,41,0.0,148,0.0,1159
150,1,41,0.0,149,0.0,1159
151,1,41,0.0,150,0.0,1159
152,1,41,0.0,151,0.0,1159
153,1,41,0.0,152,0.0,1159
154,1,41,0.0,153,0.0,1159
155,1,41,0.0,154,0.0,1159
156,1,41,0.0,155,0.0,1159
157,1,41,0.0,156,0.0,1159
158,1,41,0.0,157,0.43,1159
159,1,41,0.0,158,0.0,1159
160,1,41,0.0,159,0.0,1159
161,1,41,0.0,160,0.0,1159
162,1,41,0.0,161,0.0,1159
163,1,41,0.0,162,0.0,1159
1,1,41,0.0,0,0.0,2710
2,1,41,0.0,1,0.0,2710
3,1,41,0.0,2,0.0,2710
4,1,41,0.0,3,0.0,2710
5,1,41,0.0,4,0.0,2710
6,1,41,0.0,5,0.0,2710
7,1,41,0.0,6,0.0,2710
8,1,41,0.0,7,0.0,2710
9,1,41,0.0,8,0.0,2710
10,1,41,0.0,9,0.0,2710
11,1,41,0.0,10,0.0,2710
12,1,41,0.0,11,0.0,2710
13,1,41,0.0,12,0.0,2710
14,1,41,0.0,13,0.0,2710
15,1,41,0.0,14,0.0,2710
16,1,41,0.0,15,0.0,2710
17,1,41,0.0,16,0.0,2710
18,1,41,0.0,17,0.0,2710
19,1,41,0.0,18,0.0,2710
20,1,41,0.0,19,0.47,2710
21,1,41,0.0,20,0.0,2710
22,1,41,0.0,21,0.0,2710
23,1,41,0.0,22,0.0,2710
24,1,41,0.0,23,0.65,2710
25,1,41,0.0,24,0.56,2710
26,1,41,0.0,25,0.01,2710
27,1,41,0.0,26,0.0,2710
28,1,41,0.0,27,0.0,2710
29,1,41,0.0,28,0.0,2710
30,1,41,0.0,29,0.0,2710
31,1,41,0.0,30,0.0,2710
32,1,41,0.0,31,0.0,2710
33,1,41,0.0,32,0.0,2710
34,1,41,0.0,33,0.0,2710
35,1,41,0.0,34,0.0,2710
36,1,41,0.0,35,0.0,2710
37,1,41,0.0,36,0.0,2710
38,1,41,0.0,37,0.0,2710
39,1,41,0.0,38,0.0,2710
40,1,41,0.0,39,0.0,2710
41,1,41,0.0,40,0.0,2710
42,1,41,0.0,41,0.0,2710
43,1,41,0.0,42,0.0,2710
44,1,41,0.0,43,0.0,2710
45,1,41,0.0,44,0.0,2710
46,1,41,0.0,45,0.0,2710
47,1,41,0.0,46,0.0,2710
48,1,41,0.0,47,0.0,2710
49,1,41,0.0,48,0.0,2710
50,1,41,0.0,49,0.0,2710
51,1,41,0.0,50,0.0,2710
52,1,41,0.0,51,0.0,2710
53,1,41,0.0,52,0.0,2710
54,1,41,0.0,53,0.0,2710
55,1,41,0.0,54,0.0,2710
56,1,41,0.0,55,0.0,2710
57,1,41,0.0,56,0.0,2710
58,1,41,0.0,57,0.0,2710
59,1,41,0.0,58,0.0,2710
60,1,41,0.0,59,0.0,2710
61,1,41,0.0,60,0.0,2710
62,1,41,0.0,61,0.0,2710
63,1,41,0.0,62,0.0,2710
64,1,41,0.0,63,0.0,2710
65,1,41,0.0,64,0.0,2710
66,1,41,0.0,65,0.0,2710
67,1,41,0.0,66,0.0,2710
68,1,41,0.0,67,0.0,2710
69,1,41,0.0,68,0.0,2710
70,1,41,0.0,69,0.0,2710
71,1,41,0.0,70,0.0,2710
72,1,41,0.0,71,0.0,2710
73,1,41,0.0,72,0.0,2710
74,1,41,0.0,73,0.0,2710
75,1,41,0.0,74,0.0,2710
76,1,41,0.0,75,0.0,2710
77,1,41,0.0,76,0.0,2710
78,1,41,0.0,77,0.0,2710
79,1,41,0.0,78,0.0,2710
80,1,41,0.0,79,0.0,2710
81,1,41,0.0,80,0.0,2710
82,1,41,0.0,81,0.0,2710
83,1,41,0.0,82,0.0,2710
84,1,41,0.0,83,0.0,2710
85,1,41,0.0,84,0.89,2710
86,1,41,0.0,85,1.0,2710
87,1,41,0.0,86,0.26,2710
88,1,41,0.0,87,0.0,2710
89,1,41,0.0,88,0.0,2710
90,1,41,0.0,89,0.0,2710
91,1,41,0.0,90,0.0,2710
92,1,41,0.0,91,0.0,2710
93,1,41,0.0,92,0.0,2710
94,1,41,0.0,93,0.0,2710
95,1,41,0.0,94,0.0,2710
96,1,41,0.0,95,0.0,2710
97,1,41,0.0,96,0.0,2710
98,1,41,0.0,97,0.0,2710
99,1,41,0.0,98,0.49,2710
100,1,41,0.0,99,1.0,2710
101,1,41,0.0,100,0.12,2710
102,1,41,0.0,101,0.0,2710
103,1,41,0.0,102,0.0,2710
104,1,41,0.0,103,0.0,2710
105,1,41,0.0,104,0.0,2710
106,1,41,0.0,105,0.0,2710
107,1,41,0.0,106,0.0,2710
108,1,41,0.0,107,0.0,2710
109,1,41,0.0,108,0.0,2710
110,1,41,0.0,109,0.0,2710
111,1,41,0.0,110,0.0,2710
112,1,41,0.0,111,0.0,2710
113,1,41,0.0,112,0.0,2710
114,1,41,0.0,113,0.0,2710
115,1,41,0.0,114,0.0,2710
116,1,41,0.0,115,0.0,2710
117,1,41,0.0,116,0.0,2710
118,1,41,0.0,117,0.0,2710
119,1,41,0.0,118,0.0,2710
120,1,41,0.0,119,0.0,2710
121,1,41,0.0,120,0.0,2710
122,1,41,0.0,121,0.0,2710
123,1,41,0.0,122,0.0,2710
124,1,41,0.0,123,0.0,2710
125,1,41,0.0,124,0.0,2710
126,1,41,0.0,125,0.0,2710
127,1,41,0.0,126,0.0,2710
128,1,41,0.0,127,0.0,2710
129,1,41,0.0,128,0.0,2710
130,1,41,0.0,129,0.0,2710
131,1,41,0.0,130,0.0,2710
132,1,41,0.0,131,0.0,2710
133,1,41,0.0,132,0.0,2710
134,1,41,0.0,133,0.0,2710
135,1,41,0.0,134,0.0,2710
136,1,41,0.0,135,0.0,2710
137,1,41,0.0,136,0.0,2710
138,1,41,0.0,137,0.0,2710
139,1,41,0.0,138,0.0,2710
140,1,41,0.0,139,0.0,2710
141,1,41,0.0,140,0.0,2710
142,1,41,0.0,141,0.0,2710
143,1,41,0.0,142,0.0,2710
144,1,41,0.0,143,0.0,2710
145,1,41,0.0,144,0.0,2710
146,1,41,0.0,145,0.0,2710
147,1,41,0.0,146,0.0,2710
148,1,41,0.0,147,0.0,2710
149,1,41,0.0,148,0.0,2710
150,1,41,0.0,149,0.0,2710
151,1,41,0.0,150,0.0,2710
152,1,41,0.0,151,0.0,2710
153,1,41,0.0,152,0.0,2710
154,1,41,0.0,153,0.0,2710
155,1,41,0.0,154,0.0,2710
156,1,41,0.0,155,0.0,2710
157,1,41,0.0,156,0.0,2710
158,1,41,0.0,157,0.0,2710
159,1,41,0.0,158,0.0,2710
160,1,41,0.0,159,0.0,2710
161,1,41,0.0,160,0.0,2710
162,1,41,0.0,161,0.0,2710
163,1,41,0.0,162,0.0,2710
1,1,42,0.0,0,0.0,1515
2,1,42,0.0,1,0.0,1515
3,1,42,0.0,2,0.0,1515
4,1,42,0.0,3,0.0,1515
5,1,42,0.0,4,0.0,1515
6,1,42,0.0,5,0.0,1515
7,1,42,0.0,6,0.0,1515
8,1,42,0.0,7,0.0,1515
9,1,42,0.0,8,0.0,1515
10,1,42,0.0,9,0.0,1515
11,1,42,0.0,10,0.0,1515
12,1,42,0.0,11,0.0,1515
13,1,42,0.0,12,0.0,1515
14,1,42,0.0,13,0.0,1515
15,1,42,0.0,14,0.0,1515
16,1,42,0.0,15,0.0,1515
17,1,42,0.0,16,0.0,1515
18,1,42,0.0,17,0.0,1515
19,1,42,0.0,18,0.0,1515
20,1,42,0.0,19,0.0,1515
21,1,42,0.0,20,0.0,1515
22,1,42,0.0,21,0.0,1515
23,1,42,0.0,22,0.0,1515
24,1,42,0.0,23,0.0,1515
25,1,42,0.0,24,0.0,1515
26,1,42,0.0,25,0.0,1515
27,1,42,0.0,26,0.0,1515
28,1,42,0.0,27,0.0,1515
29,1,42,0.0,28,0.0,1515
30,1,42,0.0,29,0.0,1515
31,1,42,0.0,30,0.0,1515
32,1,42,0.0,31,0.0,1515
33,1,42,0.0,32,0.0,1515
34,1,42,0.0,33,0.0,1515
35,1,42,0.0,34,0.0,1515
36,1,42,0.0,35,0.0,1515
37,1,42,0.0,36,0.0,1515
38,1,42,0.0,37,0.0,1515
39,1,42,0.0,38,0.0,1515
40,1,42,0.0,39,0.0,1515
41,1,42,0.0,40,0.0,1515
42,1,42,0.0,41,0.0,1515
43,1,42,0.0,42,0.0,1515
44,1,42,0.0,43,0.0,1515
45,1,42,0.0,44,0.0,1515
46,1,42,0.0,45,0.0,1515
47,1,42,0.0,46,0.0,1515
48,1,42,0.0,47,0.1,1515
49,1,42,0.0,48,0.0,1515
50,1,42,0.0,49,0.05,1515
51,1,42,0.0,50,1.0,1515
52,1,42,0.0,51,0.35,1515
53,1,42,0.0,52,0.0,1515
54,1,42,0.0,53,0.0,1515
55,1,42,0.0,54,0.0,1515
56,1,42,0.0,55,0.0,1515
57,1,42,0.0,56,0.0,1515
58,1,42,0.0,57,0.0,1515
59,1,42,0.0,58,0.0,1515
60,1,42,0.0,59,0.0,1515
61,1,42,0.0,60,0.0,1515
62,1,42,0.0,61,0.0,1515
63,1,42,0.0,62,0.0,1515
64,1,42,0.0,63,0.0,1515
65,1,42,0.0,64,0.0,1515
66,1,42,0.0,65,0.0,1515
67,1,42,0.0,66,0.0,1515
68,1,42,0.0,67,0.0,1515
69,1,42,0.0,68,0.0,1515
70,1,42,0.0,69,0.0,1515
71,1,42,0.0,70,0.0,1515
72,1,42,0.0,71,0.0,1515
73,1,42,0.0,72,0.0,1515
74,1,42,0.0,73,0.0,1515
75,1,42,0.0,74,0.0,1515
76,1,42,0.0,75,0.0,1515
77,1,42,0.0,76,0.0,1515
78,1,42,0.0,77,0.0,1515
79,1,42,0.0,78,0.0,1515
80,1,42,0.0,79,0.0,1515
81,1,42,0.0,80,0.0,1515
82,1,42,0.0,81,0.0,1515
83,1,42,0.0,82,0.0,1515
84,1,42,0.0,83,0.0,1515
85,1,42,0.0,84,0.0,1515
86,1,42,0.0,85,0.0,1515
87,1,42,0.0,86,0.0,1515
88,1,42,0.0,87,0.0,1515
89,1,42,0.0,88,0.0,1515
90,1,42,0.0,89,0.0,1515
91,1,42,0.0,90,0.0,1515
92,1,42,0.0,91,0.0,1515
93,1,42,0.0,92,0.0,1515
94,1,42,0.0,93,0.0,1515
95,1,42,0.0,94,0.0,1515
96,1,42,0.0,95,0.0,1515
97,1,42,0.0,96,0.0,1515
98,1,42,0.0,97,0.0,1515
99,1,42,0.0,98,0.0,1515
100,1,42,0.0,99,0.0,1515
101,1,42,0.0,100,0.0,1515
102,1,42,0.0,101,0.0,1515
103,1,42,0.0,102,0.0,1515
104,1,42,0.0,103,0.0,1515
105,1,42,0.0,104,0.0,1515
106,1,42,0.0,105,0.0,1515
107,1,42,0.0,106,0.0,1515
108,1,42,0.0,107,0.0,1515
109,1,42,0.0,108,0.0,1515
110,1,42,0.0,109,0.0,1515
111,1,42,0.0,110,0.0,1515
112,1,42,0.0,111,0.0,1515
113,1,42,0.0,112,0.0,1515
114,1,42,0.0,113,0.0,1515
115,1,42,0.0,114,0.0,1515
116,1,42,0.0,115,0.0,1515
117,1,42,0.0,116,0.0,1515
118,1,42,0.0,117,0.0,1515
119,1,42,0.0,118,0.0,1515
120,1,42,0.0,119,0.0,1515
121,1,42,0.0,120,0.0,1515
122,1,42,0.0,121,0.0,1515
123,1,42,0.0,122,0.0,1515
124,1,42,0.0,123,0.0,1515
125,1,42,0.0,124,0.0,1515
126,1,42,0.0,125,0.0,1515
127,1,42,0.0,126,0.0,1515
128,1,42,0.0,127,0.0,1515
129,1,42,0.0,128,0.0,1515
130,1,42,0.0,129,0.0,1515
131,1,42,0.0,130,0.0,1515
132,1,42,0.0,131,0.0,1515
133,1,42,0.0,132,0.0,1515
134,1,42,0.0,133,0.0,1515
135,1,42,0.0,134,0.0,1515
136,1,42,0.0,135,0.0,1515
137,1,42,0.0,136,0.0,1515
138,1,42,0.0,137,0.0,1515
139,1,42,0.0,138,0.0,1515
140,1,42,0.0,139,0.0,1515
141,1,42,0.0,140,0.0,1515
142,1,42,0.0,141,0.0,1515
143,1,42,0.0,142,0.0,1515
144,1,42,0.0,143,0.0,1515
145,1,42,0.0,144,0.0,1515
146,1,42,0.0,145,0.0,1515
147,1,42,0.0,146,0.0,1515
148,1,42,0.0,147,0.0,1515
149,1,42,0.0,148,0.0,1515
150,1,42,0.0,149,0.0,1515
151,1,42,0.0,150,0.0,1515
152,1,42,0.0,151,0.0,1515
153,1,42,0.0,152,0.0,1515
154,1,42,0.0,153,0.0,1515
155,1,42,0.0,154,0.0,1515
156,1,42,0.0,155,0.0,1515
157,1,42,0.0,156,0.0,1515
158,1,42,0.0,157,0.0,1515
159,1,42,0.0,158,0.0,1515
160,1,42,0.0,159,0.0,1515
161,1,42,0.0,160,0.0,1515
162,1,42,0.0,161,0.0,1515
163,1,42,0.0,162,0.0,1515
1,1,41,0.0,0,0.0,5089
2,1,41,0.0,1,0.0,5089
3,1,41,0.0,2,0.0,5089
4,1,41,0.0,3,0.0,5089
5,1,41,0.0,4,0.0,5089
6,1,41,0.0,5,0.0,5089
7,1,41,0.0,6,0.0,5089
8,1,41,0.0,7,0.0,5089
9,1,41,0.0,8,0.0,5089
10,1,41,0.0,9,0.0,5089
11,1,41,0.0,10,0.0,5089
12,1,41,0.0,11,0.0,5089
13,1,41,0.0,12,0.0,5089
14,1,41,0.0,13,0.0,5089
15,1,41,0.0,14,0.0,5089
16,1,41,0.0,15,0.0,5089
17,1,41,0.0,16,0.0,5089
18,1,41,0.0,17,0.0,5089
19,1,41,0.0,18,0.46,5089
20,1,41,0.0,19,0.25,5089
21,1,41,0.0,20,0.0,5089
22,1,41,0.0,21,0.0,5089
23,1,41,0.0,22,0.0,5089
24,1,41,0.0,23,0.0,5089
25,1,41,0.0,24,0.0,5089
26,1,41,0.0,25,0.0,5089
27,1,41,0.0,26,0.0,5089
28,1,41,0.0,27,0.0,5089
29,1,41,0.0,28,0.0,5089
30,1,41,0.0,29,0.0,5089
31,1,41,0.0,30,0.0,5089
32,1,41,0.0,31,0.0,5089
33,1,41,0.0,32,0.0,5089
34,1,41,0.0,33,0.0,5089
35,1,41,0.0,34,0.0,5089
36,1,41,0.0,35,0.0,5089
37,1,41,0.0,36,0.0,5089
38,1,41,0.0,37,0.0,5089
39,1,41,0.0,38,0.0,5089
40,1,41,0.0,39,0.0,5089
41,1,41,0.0,40,0.0,5089
42,1,41,0.0,41,0.0,5089
43,1,41,0.0,42,0.0,5089
44,1,41,0.0,43,0.0,5089
45,1,41,0.0,44,0.0,5089
46,1,41,0.0,45,0.0,5089
47,1,41,0.0,46,0.0,5089
48,1,41,0.0,47,0.0,5089
