alliance,canonicalX,canonicalY,fingerprint,index,kind,matchNumber,tSec,teamNumber,x,y
red,0.7258,0.7369,15fe42da,191,path,45,12.3,1661,0.7258,0.7369
red,0.7241,0.7282,15fe42da,192,path,45,12.35,1661,0.7241,0.7282
red,0.7208,0.7195,15fe42da,193,path,45,12.35,1661,0.7208,0.7195
red,0.7189,0.7109,15fe42da,194,path,45,12.4,1661,0.7189,0.7109
red,0.7171,0.7022,15fe42da,195,path,45,12.4,1661,0.7171,0.7022
red,0.7138,0.6907,15fe42da,196,path,45,12.45,1661,0.7138,0.6907
red,0.7112,0.6826,15fe42da,197,path,45,12.5,1661,0.7112,0.6826
red,0.7094,0.674,15fe42da,198,path,45,12.5,1661,0.7094,0.674
red,0.7061,0.6615,15fe42da,199,path,45,12.55,1661,0.7061,0.6615
red,0.7034,0.6534,15fe42da,200,path,45,12.55,1661,0.7034,0.6534
red,0.7007,0.6457,15fe42da,201,path,45,12.55,1661,0.7007,0.6457
red,0.6974,0.6362,15fe42da,202,path,45,12.6,1661,0.6974,0.6362
red,0.6954,0.6293,15fe42da,203,path,45,12.65,1661,0.6954,0.6293
red,0.6921,0.6218,15fe42da,204,path,45,12.65,1661,0.6921,0.6218
red,0.6894,0.6152,15fe42da,205,path,45,12.7,1661,0.6894,0.6152
red,0.686,0.6068,15fe42da,206,path,45,12.75,1661,0.686,0.6068
red,0.6826,0.6001,15fe42da,207,path,45,12.8,1661,0.6826,0.6001
red,0.6798,0.5936,15fe42da,208,path,45,12.8,1661,0.6798,0.5936
red,0.6749,0.5822,15fe42da,209,path,45,12.85,1661,0.6749,0.5822
red,0.672,0.5752,15fe42da,210,path,45,12.9,1661,0.672,0.5752
red,0.6686,0.5686,15fe42da,211,path,45,12.95,1661,0.6686,0.5686
red,0.6659,0.5621,15fe42da,212,path,45,13.0,1661,0.6659,0.5621
red,0.6659,0.5621,15fe42da,0,shot,45,14.7,1661,0.6659,0.5621
red,0.69,0.33,f45b4787,0,path,46,1.15,4415,0.69,0.33
red,0.6715,0.3247,f45b4787,1,path,46,1.15,4415,0.6715,0.3247
red,0.6654,0.3097,f45b4787,2,path,46,3.3,4415,0.6654,0.3097
red,0.6632,0.2994,f45b4787,3,path,46,3.3,4415,0.6632,0.2994
red,0.6606,0.2819,f45b4787,4,path,46,3.3,4415,0.6606,0.2819
red,0.655,0.2531,f45b4787,5,path,46,3.35,4415,0.655,0.2531
red,0.6497,0.2325,f45b4787,6,path,46,3.35,4415,0.6497,0.2325
red,0.6437,0.2129,f45b4787,7,path,46,3.4,4415,0.6437,0.2129
red,0.6368,0.1914,f45b4787,8,path,46,3.4,4415,0.6368,0.1914
red,0.6245,0.1641,f45b4787,9,path,46,3.45,4415,0.6245,0.1641
red,0.61,0.1398,f45b4787,10,path,46,3.5,4415,0.61,0.1398
red,0.5853,0.114,f45b4787,11,path,46,3.55,4415,0.5853,0.114
red,0.5662,0.1024,f45b4787,12,path,46,3.55,4415,0.5662,0.1024
red,0.5463,0.0943,f45b4787,13,path,46,3.6,4415,0.5463,0.0943
red,0.5278,0.0886,f45b4787,14,path,46,3.65,4415,0.5278,0.0886
red,0.5156,0.086,f45b4787,15,path,46,3.65,4415,0.5156,0.086
red,0.5034,0.0847,f45b4787,16,path,46,3.65,4415,0.5034,0.0847
red,0.492,0.0845,f45b4787,17,path,46,3.7,4415,0.492,0.0845
red,0.4814,0.0845,f45b4787,18,path,46,3.7,4415,0.4814,0.0845
red,0.4656,0.0845,f45b4787,19,path,46,3.75,4415,0.4656,0.0845
red,0.4552,0.0845,f45b4787,20,path,46,3.8,4415,0.4552,0.0845
red,0.4463,0.0845,f45b4787,21,path,46,3.8,4415,0.4463,0.0845
red,0.4392,0.0845,f45b4787,22,path,46,3.8,4415,0.4392,0.0845
red,0.4299,0.0845,f45b4787,23,path,46,3.85,4415,0.4299,0.0845
red,0.4195,0.0845,f45b4787,24,path,46,3.9,4415,0.4195,0.0845
red,0.4114,0.0864,f45b4787,25,path,46,3.9,4415,0.4114,0.0864
red,0.4043,0.0895,f45b4787,26,path,46,3.95,4415,0.4043,0.0895
red,0.3973,0.0937,f45b4787,27,path,46,4.0,4415,0.3973,0.0937
red,0.3918,0.099,f45b4787,28,path,46,4.05,4415,0.3918,0.099
red,0.3866,0.1053,f45b4787,29,path,46,4.1,4415,0.3866,0.1053
red,0.3798,0.1099,f45b4787,30,path,46,4.2,4415,0.3798,0.1099
red,0.3721,0.1133,f45b4787,31,path,46,4.3,4415,0.3721,0.1133
red,0.3636,0.1175,f45b4787,32,path,46,4.35,4415,0.3636,0.1175
red,0.3572,0.1218,f45b4787,33,path,46,4.45,4415,0.3572,0.1218
red,0.3517,0.1272,f45b4787,34,path,46,4.5,4415,0.3517,0.1272
red,0.3496,0.1354,f45b4787,35,path,46,4.6,4415,0.3496,0.1354
red,0.3485,0.1431,f45b4787,36,path,46,4.7,4415,0.3485,0.1431
red,0.3469,0.1507,f45b4787,37,path,46,4.8,4415,0.3469,0.1507
red,0.3459,0.1583,f45b4787,38,path,46,4.9,4415,0.3459,0.1583
red,0.345,0.1659,f45b4787,39,path,46,5.0,4415,0.345,0.1659
red,0.3449,0.1734,f45b4787,40,path,46,5.1,4415,0.3449,0.1734
red,0.3449,0.181,f45b4787,41,path,46,5.2,4415,0.3449,0.181
red,0.3449,0.1886,f45b4787,42,path,46,5.35,4415,0.3449,0.1886
red,0.3449,0.1962,f45b4787,43,path,46,5.5,4415,0.3449,0.1962
red,0.3449,0.2038,f45b4787,44,path,46,5.65,4415,0.3449,0.2038
red,0.3449,0.2114,f45b4787,45,path,46,5.8,4415,0.3449,0.2114
red,0.3426,0.2189,f45b4787,46,path,46,6.0,4415,0.3426,0.2189
red,0.3393,0.2255,f45b4787,47,path,46,6.1,4415,0.3393,0.2255
red,0.3351,0.232,f45b4787,48,path,46,6.2,4415,0.3351,0.232
red,0.3307,0.2376,f45b4787,49,path,46,6.25,4415,0.3307,0.2376
red,0.3256,0.2431,f45b4787,50,path,46,6.3,4415,0.3256,0.2431
red,0.3188,0.2465,f45b4787,51,path,46,6.4,4415,0.3188,0.2465
red,0.3104,0.2451,f45b4787,52,path,46,6.45,4415,0.3104,0.2451
red,0.3048,0.2382,f45b4787,53,path,46,6.5,4415,0.3048,0.2382
red,0.2979,0.2278,f45b4787,54,path,46,6.55,4415,0.2979,0.2278
red,0.2925,0.2208,f45b4787,55,path,46,6.6,4415,0.2925,0.2208
red,0.285,0.2143,f45b4787,56,path,46,6.6,4415,0.285,0.2143
red,0.2772,0.2117,f45b4787,57,path,46,6.65,4415,0.2772,0.2117
red,0.2694,0.2132,f45b4787,58,path,46,6.7,4415,0.2694,0.2132
red,0.2639,0.2182,f45b4787,59,path,46,6.75,4415,0.2639,0.2182
red,0.2601,0.2264,f45b4787,60,path,46,6.8,4415,0.2601,0.2264
red,0.2574,0.2341,f45b4787,61,path,46,6.8,4415,0.2574,0.2341
red,0.2548,0.2464,f45b4787,62,path,46,6.85,4415,0.2548,0.2464
red,0.2521,0.2603,f45b4787,63,path,46,6.9,4415,0.2521,0.2603
red,0.251,0.2724,f45b4787,64,path,46,6.9,4415,0.251,0.2724
red,0.2501,0.2835,f45b4787,65,path,46,6.95,4415,0.2501,0.2835
red,0.25,0.2924,f45b4787,66,path,46,7.0,4415,0.25,0.2924
red,0.25,0.3011,f45b4787,67,path,46,7.0,4415,0.25,0.3011
red,0.25,0.3088,f45b4787,68,path,46,7.0,4415,0.25,0.3088
red,0.2515,0.3212,f45b4787,69,path,46,7.05,4415,0.2515,0.3212
red,0.2525,0.3294,f45b4787,70,path,46,7.1,4415,0.2525,0.3294
red,0.2526,0.3379,f45b4787,71,path,46,7.15,4415,0.2526,0.3379
red,0.2542,0.3504,f45b4787,72,path,46,7.2,4415,0.2542,0.3504
red,0.2551,0.3615,f45b4787,73,path,46,7.25,4415,0.2551,0.3615
red,0.256,0.3694,f45b4787,74,path,46,7.25,4415,0.256,0.3694
red,0.2561,0.378,f45b4787,75,path,46,7.3,4415,0.2561,0.378
red,0.2569,0.3886,f45b4787,76,path,46,7.35,4415,0.2569,0.3886
red,0.257,0.3965,f45b4787,77,path,46,7.4,4415,0.257,0.3965
red,0.257,0.4051,f45b4787,78,path,46,7.45,4415,0.257,0.4051
red,0.2585,0.4157,f45b4787,79,path,46,7.5,4415,0.2585,0.4157
red,0.2587,0.4236,f45b4787,80,path,46,7.55,4415,0.2587,0.4236
red,0.2587,0.4313,f45b4787,81,path,46,7.65,4415,0.2587,0.4313
red,0.261,0.4245,f45b4787,82,path,46,8.2,4415,0.261,0.4245
red,0.2621,0.4171,f45b4787,83,path,46,8.35,4415,0.2621,0.4171
red,0.2637,0.4095,f45b4787,84,path,46,8.5,4415,0.2637,0.4095
red,0.2647,0.4019,f45b4787,85,path,46,8.7,4415,0.2647,0.4019
red,0.2656,0.3943,f45b4787,86,path,46,8.8,4415,0.2656,0.3943
red,0.2665,0.3867,f45b4787,87,path,46,8.9,4415,0.2665,0.3867
red,0.2666,0.3791,f45b4787,88,path,46,8.95,4415,0.2666,0.3791
red,0.2689,0.3715,f45b4787,89,path,46,9.05,4415,0.2689,0.3715
red,0.2715,0.3611,f45b4787,90,path,46,9.15,4415,0.2715,0.3611
red,0.2733,0.3494,f45b4787,91,path,46,9.2,4415,0.2733,0.3494
red,0.2735,0.3423,f45b4787,92,path,46,9.2,4415,0.2735,0.3423
red,0.2743,0.3338,f45b4787,93,path,46,9.3,4415,0.2743,0.3338
red,0.2759,0.3242,f45b4787,94,path,46,9.35,4415,0.2759,0.3242
red,0.2777,0.3164,f45b4787,95,path,46,9.4,4415,0.2777,0.3164
red,0.2786,0.3059,f45b4787,96,path,46,9.45,4415,0.2786,0.3059
red,0.2803,0.297,f45b4787,97,path,46,9.5,4415,0.2803,0.297
red,0.2813,0.2864,f45b4787,98,path,46,9.55,4415,0.2813,0.2864
red,0.2821,0.2775,f45b4787,99,path,46,9.6,4415,0.2821,0.2775
red,0.283,0.2698,f45b4787,100,path,46,9.7,4415,0.283,0.2698
red,0.2831,0.2612,f45b4787,101,path,46,9.8,4415,0.2831,0.2612
red,0.2839,0.2497,f45b4787,102,path,46,9.85,4415,0.2839,0.2497
red,0.284,0.2416,f45b4787,103,path,46,9.85,4415,0.284,0.2416
red,0.284,0.2339,f45b4787,104,path,46,9.9,4415,0.284,0.2339
red,0.284,0.2264,f45b4787,105,path,46,9.9,4415,0.284,0.2264
red,0.2832,0.2188,f45b4787,106,path,46,9.95,4415,0.2832,0.2188
red,0.2831,0.2103,f45b4787,107,path,46,9.95,4415,0.2831,0.2103
red,0.2831,0.1978,f45b4787,108,path,46,10.0,4415,0.2831,0.1978
red,0.2823,0.1868,f45b4787,109,path,46,10.0,4415,0.2823,0.1868
red,0.2807,0.1769,f45b4787,110,path,46,10.05,4415,0.2807,0.1769
red,0.2797,0.1681,f45b4787,111,path,46,10.1,4415,0.2797,0.1681
red,0.2796,0.1594,f45b4787,112,path,46,10.2,4415,0.2796,0.1594
red,0.2796,0.1517,f45b4787,113,path,46,10.25,4415,0.2796,0.1517
red,0.2819,0.145,f45b4787,114,path,46,10.45,4415,0.2819,0.145
red,0.2891,0.1461,f45b4787,115,path,46,10.55,4415,0.2891,0.1461
red,0.2968,0.1472,f45b4787,116,path,46,10.65,4415,0.2968,0.1472
red,0.3039,0.1474,f45b4787,117,path,46,10.75,4415,0.3039,0.1474
red,0.3116,0.1474,f45b4787,118,path,46,10.85,4415,0.3116,0.1474
red,0.3187,0.1474,f45b4787,119,path,46,10.9,4415,0.3187,0.1474
red,0.3272,0.1464,f45b4787,120,path,46,10.95,4415,0.3272,0.1464
red,0.3359,0.1463,f45b4787,121,path,46,11.05,4415,0.3359,0.1463
red,0.3431,0.1463,f45b4787,122,path,46,11.1,4415,0.3431,0.1463
red,0.3508,0.1463,f45b4787,123,path,46,11.2,4415,0.3508,0.1463
red,0.3602,0.1444,f45b4787,124,path,46,11.25,4415,0.3602,0.1444
red,0.3675,0.1432,f45b4787,125,path,46,11.3,4415,0.3675,0.1432
red,0.3745,0.1421,f45b4787,126,path,46,11.35,4415,0.3745,0.1421
red,0.3829,0.1401,f45b4787,127,path,46,11.45,4415,0.3829,0.1401
red,0.3909,0.1379,f45b4787,128,path,46,11.55,4415,0.3909,0.1379
red,0.398,0.1376,f45b4787,129,path,46,11.6,4415,0.398,0.1376
red,0.4057,0.1366,f45b4787,130,path,46,11.65,4415,0.4057,0.1366
red,0.4151,0.1355,f45b4787,131,path,46,11.7,4415,0.4151,0.1355
red,0.4223,0.1345,f45b4787,132,path,46,11.75,4415,0.4223,0.1345
red,0.4309,0.1344,f45b4787,133,path,46,11.8,4415,0.4309,0.1344
red,0.4388,0.1344,f45b4787,134,path,46,11.85,4415,0.4388,0.1344
red,0.4466,0.1344,f45b4787,135,path,46,11.9,4415,0.4466,0.1344
red,0.4545,0.1334,f45b4787,136,path,46,11.95,4415,0.4545,0.1334
red,0.4623,0.1323,f45b4787,137,path,46,11.95,4415,0.4623,0.1323
red,0.4702,0.1303,f45b4787,138,path,46,12.0,4415,0.4702,0.1303
red,0.4772,0.1291,f45b4787,139,path,46,12.05,4415,0.4772,0.1291
red,0.4842,0.128,f45b4787,140,path,46,12.05,4415,0.4842,0.128
red,0.4912,0.1269,f45b4787,141,path,46,12.1,4415,0.4912,0.1269
red,0.502,0.1249,f45b4787,142,path,46,12.15,4415,0.502,0.1249
red,0.511,0.1217,f45b4787,143,path,46,12.2,4415,0.511,0.1217
red,0.5197,0.1205,f45b4787,144,path,46,12.25,4415,0.5197,0.1205
red,0.5276,0.1194,f45b4787,145,path,46,12.3,4415,0.5276,0.1194
red,0.5363,0.1183,f45b4787,146,path,46,12.35,4415,0.5363,0.1183
red,0.545,0.1172,f45b4787,147,path,46,12.4,4415,0.545,0.1172
red,0.5529,0.1151,f45b4787,148,path,46,12.45,4415,0.5529,0.1151
red,0.56,0.113,f45b4787,149,path,46,12.5,4415,0.56,0.113
red,0.5677,0.1108,f45b4787,150,path,46,12.55,4415,0.5677,0.1108
red,0.5756,0.1105,f45b4787,151,path,46,12.6,4415,0.5756,0.1105
red,0.5826,0.1105,f45b4787,152,path,46,12.65,4415,0.5826,0.1105
red,0.5896,0.1105,f45b4787,153,path,46,12.7,4415,0.5896,0.1105
red,0.5966,0.1105,f45b4787,154,path,46,12.75,4415,0.5966,0.1105
red,0.6043,0.1105,f45b4787,155,path,46,12.85,4415,0.6043,0.1105
red,0.6114,0.1105,f45b4787,156,path,46,12.95,4415,0.6114,0.1105
red,0.6191,0.1134,f45b4787,157,path,46,13.05,4415,0.6191,0.1134
red,0.6262,0.1138,f45b4787,158,path,46,13.1,4415,0.6262,0.1138
red,0.6339,0.1138,f45b4787,159,path,46,13.2,4415,0.6339,0.1138
red,0.641,0.1147,f45b4787,160,path,46,13.3,4415,0.641,0.1147
red,0.641,0.1147,f45b4787,0,shot,46,14.7,4415,0.641,0.1147
red,0.69,0.5,82b79f01,0,path,46,5.95,980,0.69,0.5
red,0.6692,0.5177,82b79f01,1,path,46,5.95,980,0.6692,0.5177
red,0.6568,0.5246,82b79f01,2,path,46,6.05,980,0.6568,0.5246
red,0.6392,0.5388,82b79f01,3,path,46,6.1,980,0.6392,0.5388
red,0.6286,0.5423,82b79f01,4,path,46,6.15,980,0.6286,0.5423
red,0.6258,0.5313,82b79f01,5,path,46,6.25,980,0.6258,0.5313
red,0.6331,0.5205,82b79f01,6,path,46,6.3,980,0.6331,0.5205
red,0.6379,0.5545,82b79f01,7,path,46,11.2,980,0.6379,0.5545
red,0.6446,0.549,82b79f01,8,path,46,11.3,980,0.6446,0.549
red,0.6515,0.5455,82b79f01,9,path,46,11.35,980,0.6515,0.5455
red,0.6592,0.5451,82b79f01,10,path,46,11.4,980,0.6592,0.5451
red,0.6662,0.545,82b79f01,11,path,46,11.4,980,0.6662,0.545
red,0.6763,0.5507,82b79f01,12,path,46,11.45,980,0.6763,0.5507
red,0.6821,0.5571,82b79f01,13,path,46,11.5,980,0.6821,0.5571
red,0.6851,0.5636,82b79f01,14,path,46,11.55,980,0.6851,0.5636
red,0.6878,0.5701,82b79f01,15,path,46,11.6,980,0.6878,0.5701
red,0.6896,0.5776,82b79f01,16,path,46,11.65,980,0.6896,0.5776
red,0.6331,0.5205,82b79f01,0,shot,46,7.05,980,0.6331,0.5205
blue,0.6599999999999999,0.33,b11cdb67,0,path,46,9.6,1159,0.34,0.33
blue,0.661,0.3469,b11cdb67,1,path,46,9.6,1159,0.339,0.3469
blue,0.6611,0.2506,b11cdb67,2,path,46,9.7,1159,0.3389,0.2506
blue,0.6611,0.2154,b11cdb67,3,path,46,9.7,1159,0.3389,0.2154
blue,0.6512,0.1147,b11cdb67,4,path,46,9.8,1159,0.3488,0.1147
blue,0.6469,0.0857,b11cdb67,5,path,46,9.85,1159,0.3531,0.0857
blue,0.6426000000000001,0.0755,b11cdb67,6,path,46,9.85,1159,0.3574,0.0755
blue,0.6328,0.0724,b11cdb67,7,path,46,9.9,1159,0.3672,0.0724
blue,0.6048,0.0815,b11cdb67,8,path,46,9.95,1159,0.3952,0.0815
blue,0.5470999999999999,0.0911,b11cdb67,9,path,46,9.95,1159,0.4529,0.0911
blue,0.5186999999999999,0.0932,b11cdb67,10,path,46,10.0,1159,0.4813,0.0932
blue,0.4808,0.0925,b11cdb67,11,path,46,10.0,1159,0.5192,0.0925
blue,0.4525,0.0906,b11cdb67,12,path,46,10.05,1159,0.5475,0.0906
blue,0.44289999999999996,0.0894,b11cdb67,13,path,46,10.05,1159,0.5571,0.0894
blue,0.4357,0.0892,b11cdb67,14,path,46,10.1,1159,0.5643,0.0892
blue,0.42789999999999995,0.0892,b11cdb67,15,path,46,10.2,1159,0.5721,0.0892
blue,0.4193,0.0882,b11cdb67,16,path,46,10.3,1159,0.5807,0.0882
blue,0.4205,0.0985,b11cdb67,17,path,46,11.3,1159,0.5795,0.0985
blue,0.4245,0.1139,b11cdb67,18,path,46,11.35,1159,0.5755,0.1139
blue,0.4312,0.1394,b11cdb67,19,path,46,11.35,1159,0.5688,0.1394
blue,0.4374,0.169,b11cdb67,20,path,46,11.35,1159,0.5626,0.169
blue,0.44420000000000004,0.2293,b11cdb67,21,path,46,11.4,1159,0.5558,0.2293
blue,0.44810000000000005,0.2894,b11cdb67,22,path,46,11.4,1159,0.5519,0.2894
blue,0.4524,0.3392,b11cdb67,23,path,46,11.45,1159,0.5476,0.3392
blue,0.4567,0.3735,b11cdb67,24,path,46,11.45,1159,0.5433,0.3735
blue,0.45799999999999996,0.3852,b11cdb67,25,path,46,11.5,1159,0.542,0.3852
blue,0.45899999999999996,0.396,b11cdb67,26,path,46,11.5,1159,0.541,0.396
blue,0.4537,0.3907,b11cdb67,27,path,46,12.05,1159,0.5463,0.3907
blue,0.44610000000000005,0.3901,b11cdb67,28,path,46,12.3,1159,0.5539,0.3901
blue,0.43910000000000005,0.3938,b11cdb67,29,path,46,12.55,1159,0.5609,0.3938
blue,0.4314,0.398,b11cdb67,30,path,46,12.65,1159,0.5686,0.398
blue,0.4205,0.4023,b11cdb67,31,path,46,12.7,1159,0.5795,0.4023
blue,0.4122,0.4028,b11cdb67,32,path,46,12.75,1159,0.5878,0.4028
blue,0.3952,0.4039,b11cdb67,33,path,46,12.8,1159,0.6048,0.4039
blue,0.3778,0.4012,b11cdb67,34,path,46,12.8,1159,0.6222,0.4012
blue,0.355,0.3961,b11cdb67,35,path,46,12.8,1159,0.645,0.3961
blue,0.3254,0.386,b11cdb67,36,path,46,12.85,1159,0.6746,0.386
blue,0.29810000000000003,0.3773,b11cdb67,37,path,46,12.9,1159,0.7019,0.3773
blue,0.27569999999999995,0.3696,b11cdb67,38,path,46,12.9,1159,0.7243,0.3696
blue,0.2599,0.364,b11cdb67,39,path,46,12.95,1159,0.7401,0.364
blue,0.25039999999999996,0.3614,b11cdb67,40,path,46,13.0,1159,0.7496,0.3614
blue,0.24239999999999995,0.361,b11cdb67,41,path,46,13.15,1159,0.7576,0.361
blue,0.23529999999999995,0.36,b11cdb67,42,path,46,13.2,1159,0.7647,0.36
blue,0.23060000000000003,0.3543,b11cdb67,43,path,46,13.3,1159,0.7694,0.3543
blue,0.2247,0.3479,b11cdb67,44,path,46,13.35,1159,0.7753,0.3479
blue,0.21630000000000005,0.3424,b11cdb67,45,path,46,13.45,1159,0.7837,0.3424
blue,0.2107,0.338,b11cdb67,46,path,46,13.5,1159,0.7893,0.338
blue,0.20930000000000004,0.3309,b11cdb67,47,path,46,13.6,1159,0.7907,0.3309
blue,0.21450000000000002,0.3233,b11cdb67,48,path,46,13.7,1159,0.7855,0.3233
blue,0.22199999999999998,0.3168,b11cdb67,49,path,46,13.7,1159,0.778,0.3168
blue,0.22750000000000004,0.3122,b11cdb67,50,path,46,13.7,1159,0.7725,0.3122
blue,0.2358,0.3069,b11cdb67,51,path,46,13.75,1159,0.7642,0.3069
blue,0.2429,0.3025,b11cdb67,52,path,46,13.8,1159,0.7571,0.3025
blue,0.243,0.2944,b11cdb67,53,path,46,13.85,1159,0.757,0.2944
blue,0.23609999999999998,0.2878,b11cdb67,54,path,46,13.9,1159,0.7639,0.2878
blue,0.22609999999999997,0.2813,b11cdb67,55,path,46,13.95,1159,0.7739,0.2813
blue,0.2157,0.2758,b11cdb67,56,path,46,13.95,1159,0.7843,0.2758
blue,0.20679999999999998,0.2714,b11cdb67,57,path,46,14.0,1159,0.7932,0.2714
blue,0.1996,0.2699,b11cdb67,58,path,46,14.0,1159,0.8004,0.2699
blue,0.19189999999999996,0.2697,b11cdb67,59,path,46,14.05,1159,0.8081,0.2697
blue,0.1856,0.2735,b11cdb67,60,path,46,14.1,1159,0.8144,0.2735
blue,0.18089999999999995,0.2796,b11cdb67,61,path,46,14.15,1159,0.8191,0.2796
blue,0.1773,0.2869,b11cdb67,62,path,46,14.15,1159,0.8227,0.2869
blue,0.17379999999999995,0.2953,b11cdb67,63,path,46,14.2,1159,0.8262,0.2953
blue,0.17190000000000005,0.3039,b11cdb67,64,path,46,14.25,1159,0.8281,0.3039
blue,0.17010000000000003,0.3116,b11cdb67,65,path,46,14.25,1159,0.8299,0.3116
blue,0.1683,0.3192,b11cdb67,66,path,46,14.3,1159,0.8317,0.3192
blue,0.16810000000000003,0.3276,b11cdb67,67,path,46,14.35,1159,0.8319,0.3276
blue,0.1673,0.3362,b11cdb67,68,path,46,14.4,1159,0.8327,0.3362
blue,0.16879999999999995,0.3448,b11cdb67,69,path,46,14.5,1159,0.8312,0.3448
blue,0.1713,0.3515,b11cdb67,70,path,46,14.5,1159,0.8287,0.3515
blue,0.17610000000000003,0.3589,b11cdb67,71,path,46,14.55,1159,0.8239,0.3589
blue,0.18289999999999995,0.3665,b11cdb67,72,path,46,14.6,1159,0.8171,0.3665
blue,0.18910000000000005,0.3712,b11cdb67,73,path,46,14.65,1159,0.8109,0.3712
blue,0.19830000000000003,0.3774,b11cdb67,74,path,46,14.65,1159,0.8017,0.3774
blue,0.20620000000000005,0.3809,b11cdb67,75,path,46,14.7,1159,0.7938,0.3809
blue,0.2148,0.3823,b11cdb67,76,path,46,14.75,1159,0.7852,0.3823
blue,0.22350000000000003,0.3815,b11cdb67,77,path,46,14.8,1159,0.7765,0.3815
blue,0.2299,0.3786,b11cdb67,78,path,46,14.85,1159,0.7701,0.3786
blue,0.2369,0.3754,b11cdb67,79,path,46,14.9,1159,0.7631,0.3754
blue,0.24460000000000004,0.3713,b11cdb67,80,path,46,14.95,1159,0.7554,0.3713
blue,0.2501,0.366,b11cdb67,81,path,46,15.15,1159,0.7499,0.366
blue,0.2508,0.3588,b11cdb67,82,path,46,15.3,1159,0.7492,0.3588
blue,0.24860000000000004,0.3438,b11cdb67,83,path,46,15.4,1159,0.7514,0.3438
blue,0.246,0.3344,b11cdb67,84,path,46,15.4,1159,0.754,0.3344
blue,0.24339999999999995,0.3247,b11cdb67,85,path,46,15.4,1159,0.7566,0.3247
blue,0.23850000000000005,0.3094,b11cdb67,86,path,46,15.45,1159,0.7615,0.3094
blue,0.23560000000000003,0.3018,b11cdb67,87,path,46,15.45,1159,0.7644,0.3018
blue,0.22909999999999997,0.2905,b11cdb67,88,path,46,15.5,1159,0.7709,0.2905
blue,0.21689999999999998,0.2882,b11cdb67,89,path,46,15.55,1159,0.7831,0.2882
blue,0.20620000000000005,0.2946,b11cdb67,90,path,46,15.55,1159,0.7938,0.2946
blue,0.19489999999999996,0.3086,b11cdb67,91,path,46,15.6,1159,0.8051,0.3086
blue,0.1866,0.3254,b11cdb67,92,path,46,15.6,1159,0.8134,0.3254
blue,0.18410000000000004,0.335,b11cdb67,93,path,46,15.65,1159,0.8159,0.335
blue,0.18379999999999996,0.3437,b11cdb67,94,path,46,15.65,1159,0.8162,0.3437
blue,0.18610000000000004,0.3523,b11cdb67,95,path,46,15.65,1159,0.8139,0.3523
blue,0.19630000000000003,0.3657,b11cdb67,96,path,46,15.7,1159,0.8037,0.3657
blue,0.20450000000000002,0.3719,b11cdb67,97,path,46,15.7,1159,0.7955,0.3719
blue,0.21389999999999998,0.3746,b11cdb67,98,path,46,15.7,1159,0.7861,0.3746
blue,0.22419999999999995,0.3721,b11cdb67,99,path,46,15.75,1159,0.7758,0.3721
blue,0.23470000000000002,0.3651,b11cdb67,100,path,46,15.75,1159,0.7653,0.3651
blue,0.2558,0.3322,b11cdb67,101,path,46,15.75,1159,0.7442,0.3322
blue,0.2653,0.3113,b11cdb67,102,path,46,15.8,1159,0.7347,0.3113
blue,0.2702,0.2907,b11cdb67,103,path,46,15.8,1159,0.7298,0.2907
blue,0.27080000000000004,0.2722,b11cdb67,104,path,46,15.8,1159,0.7292,0.2722
blue,0.26859999999999995,0.2558,b11cdb67,105,path,46,15.85,1159,0.7314,0.2558
blue,0.25760000000000005,0.234,b11cdb67,106,path,46,15.85,1159,0.7424,0.234
blue,0.247,0.2228,b11cdb67,107,path,46,15.9,1159,0.753,0.2228
blue,0.23429999999999995,0.2168,b11cdb67,108,path,46,15.9,1159,0.7657,0.2168
blue,0.2136,0.2199,b11cdb67,109,path,46,15.9,1159,0.7864,0.2199
blue,0.20350000000000001,0.2278,b11cdb67,110,path,46,15.95,1159,0.7965,0.2278
blue,0.1946,0.24,b11cdb67,111,path,46,15.95,1159,0.8054,0.24
blue,0.18510000000000004,0.2718,b11cdb67,112,path,46,15.95,1159,0.8149,0.2718
blue,0.18469999999999998,0.2898,b11cdb67,113,path,46,16.0,1159,0.8153,0.2898
blue,0.18779999999999997,0.3042,b11cdb67,114,path,46,16.0,1159,0.8122,0.3042
blue,0.20120000000000005,0.323,b11cdb67,115,path,46,16.05,1159,0.7988,0.323
blue,0.2258,0.3375,b11cdb67,116,path,46,16.05,1159,0.7742,0.3375
blue,0.24629999999999996,0.3374,b11cdb67,117,path,46,16.1,1159,0.7537,0.3374
blue,0.2541,0.3346,b11cdb67,118,path,46,16.1,1159,0.7459,0.3346
blue,0.2612,0.3257,b11cdb67,119,path,46,16.15,1159,0.7388,0.3257
blue,0.26359999999999995,0.318,b11cdb67,120,path,46,16.15,1159,0.7364,0.318
blue,0.25849999999999995,0.3038,b11cdb67,121,path,46,16.15,1159,0.7415,0.3038
blue,0.2518,0.2965,b11cdb67,122,path,46,16.2,1159,0.7482,0.2965
blue,0.23560000000000003,0.2889,b11cdb67,123,path,46,16.2,1159,0.7644,0.2889
blue,0.22140000000000004,0.289,b11cdb67,124,path,46,16.25,1159,0.7786,0.289
blue,0.21289999999999998,0.2928,b11cdb67,125,path,46,16.25,1159,0.7871,0.2928
blue,0.20879999999999999,0.3008,b11cdb67,126,path,46,16.35,1159,0.7912,0.3008
